Item ID,Item Name,Category,Brand,Supplier Name,Purchase Price,Selling Price,Stock Quantity,Reorder Level,Expiry Date,Last Restocked Date,Sales Per Month,Days Since Restock,Stock Cluster
13003,Rice,0,5,Verma Distributors,172.38,227.68,198,19,2023-02-09,2023-01-26,84,873,2
13004,Milk,6,1,Patel Suppliers,43.33,54.06,391,24,2023-02-09,2023-01-15,35,884,0
13005,Detergent,5,9,Verma Distributors,119.06,131.28,43,10,2023-09-19,2023-02-02,83,866,1
13006,Rice,4,4,Verma Distributors,444.59,562.35,330,20,2023-09-19,2023-01-17,64,882,2
13007,Milk,1,7,Gupta Wholesalers,279.58,356.35,68,49,2023-09-19,2023-01-31,97,868,1
13008,Wheat Flour,3,9,Agarwal Mart,45.3,66.87,75,16,2023-06-03,2023-01-27,89,872,1
13009,Rice,0,3,Agarwal Mart,328.66,466.23,98,48,2023-11-09,2023-02-28,33,840,1
13010,Soap,0,6,Verma Distributors,128.73,163.62,95,40,2023-10-27,2023-02-21,39,847,1
13011,Soap,6,2,Patel Suppliers,28.98,41.0,89,28,2023-10-27,2023-03-01,58,839,1
13012,Shampoo,2,7,Agarwal Mart,37.76,43.48,436,46,2023-05-22,2023-02-05,97,863,0
13013,Wheat Flour,4,8,Sharma Traders,130.57,175.6,395,15,2023-05-22,2023-01-23,14,876,0
13014,Detergent,5,2,Sharma Traders,302.27,366.9,99,32,2023-04-10,2023-02-03,75,865,1
13015,Soap,6,6,Gupta Wholesalers,204.12,234.52,481,10,2023-04-10,2023-01-05,23,894,0
13016,Pen,1,9,Verma Distributors,326.24,435.91,122,17,2023-04-10,2023-01-21,43,878,1
13017,Wheat Flour,2,2,Sharma Traders,463.1,643.41,118,24,2023-05-10,2023-01-06,81,893,1
13018,Toothpaste,1,2,Verma Distributors,413.34,521.31,364,19,2023-05-10,2023-02-26,41,842,0
13019,Rice,1,7,Verma Distributors,104.48,119.02,55,12,2023-05-10,2023-02-09,38,859,1
13020,Soap,1,0,Gupta Wholesalers,317.29,363.86,242,37,2023-05-10,2023-01-03,53,896,2
13021,Notebook,3,0,Sharma Traders,471.76,697.47,479,10,2023-04-12,2023-01-24,81,875,0
13022,Notebook,1,2,Sharma Traders,222.04,247.51,434,18,2023-04-12,2023-01-04,79,895,0
13023,Chips,4,5,Gupta Wholesalers,284.38,364.87,18,42,2023-04-12,2023-03-02,18,838,1
13024,Soap,4,4,Verma Distributors,92.33,131.83,288,28,2023-04-12,2023-02-19,17,849,2
13025,Pen,0,5,Sharma Traders,431.94,500.5,52,18,2023-05-15,2023-02-13,22,855,1
13026,Rice,6,0,Gupta Wholesalers,275.16,366.28,144,44,2023-05-15,2023-01-05,84,894,1
13027,Notebook,4,8,Gupta Wholesalers,205.8,271.75,327,18,2023-05-15,2023-01-19,79,880,2
13028,Notebook,4,3,Agarwal Mart,82.99,111.84,22,21,2023-05-15,2023-01-16,25,883,1
13029,Pen,4,7,Patel Suppliers,313.72,452.1,417,13,2023-05-15,2023-02-25,95,843,0
13030,Toothpaste,1,4,Verma Distributors,131.23,195.44,447,41,2023-05-15,2023-02-21,71,847,0
13031,Toothpaste,6,7,Agarwal Mart,209.52,285.09,450,15,2023-05-15,2023-02-19,99,849,0
13032,Soap,1,9,Gupta Wholesalers,237.71,294.04,259,42,2023-05-15,2023-01-30,36,869,2
13033,Pen,5,3,Patel Suppliers,352.29,420.66,13,23,2023-02-14,2023-01-10,5,889,1
13034,Rice,1,7,Verma Distributors,241.93,268.36,374,25,2023-02-14,2023-02-12,34,856,0
13035,Toothpaste,5,2,Sharma Traders,36.81,41.89,34,44,2023-05-18,2023-02-10,27,858,1
13036,Detergent,6,2,Sharma Traders,117.32,164.6,441,23,2023-05-18,2023-01-28,12,871,0
13037,Toothpaste,4,2,Agarwal Mart,136.56,154.67,392,31,2023-05-18,2023-02-24,37,844,0
13038,Soap,6,1,Gupta Wholesalers,172.36,244.14,65,26,2023-05-18,2023-02-02,27,866,1
13039,Soap,4,3,Patel Suppliers,458.94,609.79,39,34,2023-05-18,2023-01-29,79,870,1
13040,Pen,4,5,Patel Suppliers,100.57,125.8,167,18,2023-05-18,2023-01-25,5,874,1
13041,Wheat Flour,5,5,Patel Suppliers,56.6,75.41,142,36,2023-08-16,2023-02-03,53,865,1
13042,Wheat Flour,1,5,Patel Suppliers,347.73,475.82,177,34,2023-08-16,2023-01-20,17,879,2
13043,Rice,6,4,Patel Suppliers,168.81,240.6,161,49,2023-08-16,2023-01-03,10,896,1
13044,Pen,6,0,Verma Distributors,92.76,136.1,231,40,2023-08-16,2023-02-09,34,859,2
13045,Milk,6,6,Gupta Wholesalers,353.72,458.51,75,16,2023-08-16,2023-02-01,16,867,1
13046,Milk,0,2,Patel Suppliers,137.84,153.26,38,25,2023-11-11,2023-01-06,65,893,1
13047,Rice,3,3,Patel Suppliers,159.01,187.11,498,24,2023-04-07,2023-03-02,100,838,0
13048,Pen,6,1,Gupta Wholesalers,472.55,639.59,257,42,2023-04-07,2023-02-13,57,855,2
13049,Toothpaste,5,4,Patel Suppliers,277.26,313.52,393,24,2023-05-27,2023-02-28,32,840,0
13050,Soap,1,8,Verma Distributors,117.16,175.19,151,47,2023-05-27,2023-01-04,5,895,1
13051,Notebook,0,7,Agarwal Mart,346.05,494.21,307,28,2023-08-31,2023-03-02,34,838,2
13052,Milk,3,2,Patel Suppliers,93.98,121.97,225,30,2023-11-02,2023-01-04,47,895,2
13053,Shampoo,0,3,Verma Distributors,238.9,281.68,26,16,2023-08-14,2023-01-26,12,873,1
13054,Wheat Flour,0,9,Sharma Traders,198.33,243.01,41,12,2023-10-05,2023-02-09,22,859,1
13055,Rice,1,3,Sharma Traders,442.38,567.69,272,36,2023-10-05,2023-02-03,47,865,2
13056,Soap,6,6,Agarwal Mart,355.16,417.11,283,23,2023-10-05,2023-02-22,82,846,2
13057,Wheat Flour,0,6,Patel Suppliers,494.52,567.47,138,39,2023-09-08,2023-02-22,32,846,1
13058,Shampoo,4,7,Patel Suppliers,156.43,216.57,454,10,2023-09-08,2023-01-05,20,894,0
13059,Pen,5,4,Gupta Wholesalers,372.4,495.6,157,14,2023-11-12,2023-02-28,80,840,1
13060,Shampoo,6,1,Verma Distributors,204.38,302.13,82,38,2023-11-12,2023-01-25,89,874,1
13061,Shampoo,6,0,Patel Suppliers,182.92,229.81,17,10,2023-11-12,2023-01-02,51,897,1
13062,Wheat Flour,1,9,Sharma Traders,76.76,110.46,203,36,2023-11-12,2023-02-21,46,847,2
13063,Chips,2,7,Verma Distributors,305.76,439.83,324,34,2023-06-21,2023-01-25,14,874,2
13064,Wheat Flour,1,9,Agarwal Mart,70.43,90.09,413,43,2023-06-21,2023-02-28,36,840,0
13065,Chips,3,1,Verma Distributors,129.58,143.83,211,30,2023-11-13,2023-02-17,81,851,2
13066,Pen,2,3,Patel Suppliers,445.33,600.64,296,28,2023-11-25,2023-02-25,98,843,2
13067,Milk,3,1,Sharma Traders,86.94,110.44,457,39,2023-04-02,2023-02-05,58,863,0
13068,Pen,6,7,Agarwal Mart,204.78,296.1,366,41,2023-04-02,2023-02-26,13,842,0
13069,Milk,0,8,Verma Distributors,173.1,211.26,249,30,2023-12-08,2023-01-30,36,869,2
13070,Milk,6,5,Patel Suppliers,370.45,525.36,299,34,2023-12-08,2023-02-13,45,855,2
13071,Milk,5,8,Gupta Wholesalers,441.7,564.86,106,36,2023-04-30,2023-02-13,61,855,1
13072,Toothpaste,1,4,Verma Distributors,462.99,551.8,485,10,2023-04-30,2023-02-22,81,846,0
13073,Toothpaste,4,3,Verma Distributors,223.05,318.44,180,23,2023-04-30,2023-01-25,53,874,2
13074,Soap,5,1,Sharma Traders,308.79,349.11,224,44,2023-07-13,2023-02-15,41,853,2
13075,Shampoo,6,0,Agarwal Mart,286.99,419.06,354,16,2023-07-13,2023-02-24,15,844,0
13076,Notebook,4,3,Sharma Traders,39.47,53.87,125,45,2023-07-13,2023-01-29,88,870,1
13077,Pen,6,1,Agarwal Mart,44.07,64.3,137,27,2023-07-13,2023-01-26,90,873,1
13078,Toothpaste,2,1,Verma Distributors,263.49,346.83,198,45,2023-02-04,2023-01-27,34,872,2
13079,Shampoo,1,8,Agarwal Mart,37.66,46.8,209,50,2023-02-04,2023-03-02,49,838,2
13080,Milk,6,5,Patel Suppliers,179.01,200.56,289,25,2023-02-04,2023-01-08,26,891,2
13081,Wheat Flour,4,3,Sharma Traders,342.04,479.89,409,15,2023-02-04,2023-01-19,38,880,0
13082,Detergent,4,2,Sharma Traders,422.97,561.76,257,34,2023-02-04,2023-02-23,55,845,2
13083,Detergent,1,8,Patel Suppliers,123.78,178.21,60,41,2023-02-04,2023-02-15,80,853,1
13084,Detergent,1,0,Sharma Traders,275.53,308.65,17,41,2023-02-04,2023-02-08,97,860,1
13085,Soap,5,3,Agarwal Mart,56.66,73.83,172,44,2023-11-26,2023-02-22,11,846,2
13086,Toothpaste,2,9,Sharma Traders,440.51,520.03,379,17,2023-07-24,2023-01-12,98,887,0
13087,Soap,0,2,Patel Suppliers,191.36,243.76,404,36,2023-11-27,2023-01-10,6,889,0
13088,Chips,0,4,Patel Suppliers,269.64,402.66,1,29,2023-03-30,2023-01-23,39,876,1
13089,Soap,0,3,Sharma Traders,492.37,735.37,96,47,2023-05-16,2023-01-18,29,881,1
13090,Wheat Flour,6,4,Sharma Traders,27.67,39.57,290,19,2023-05-16,2023-01-03,27,896,2
13091,Shampoo,4,1,Patel Suppliers,74.22,110.33,339,18,2023-05-16,2023-02-26,12,842,0
13092,Wheat Flour,2,9,Verma Distributors,396.52,475.76,167,44,2023-12-30,2023-01-10,84,889,1
13093,Notebook,3,3,Gupta Wholesalers,156.08,183.64,303,28,2023-03-27,2023-02-02,24,866,2
13094,Chips,0,9,Agarwal Mart,111.58,155.84,249,43,2023-03-15,2023-03-02,96,838,2
13095,Wheat Flour,0,1,Agarwal Mart,203.74,273.94,224,12,2023-06-02,2023-01-18,92,881,2
13096,Milk,1,1,Agarwal Mart,160.69,184.06,113,26,2023-06-02,2023-01-11,83,888,1
13097,Rice,2,4,Sharma Traders,157.47,202.46,104,29,2023-04-22,2023-02-05,18,863,1
13098,Wheat Flour,5,2,Agarwal Mart,96.71,139.04,278,32,2023-04-10,2023-02-18,88,850,2
13099,Chips,1,1,Patel Suppliers,325.86,388.66,56,29,2023-04-10,2023-01-17,31,882,1
13100,Rice,0,8,Verma Distributors,431.26,642.2,155,26,2023-10-09,2023-01-04,53,895,1
13101,Chips,5,6,Gupta Wholesalers,153.75,193.41,223,40,2023-10-07,2023-02-05,48,863,2
13102,Chips,0,2,Sharma Traders,482.4,604.55,60,11,2023-05-20,2023-02-07,95,861,1
13103,Toothpaste,4,1,Agarwal Mart,241.93,338.04,127,39,2023-05-20,2023-01-19,8,880,1
13104,Rice,0,6,Agarwal Mart,285.62,425.78,198,28,2023-03-17,2023-01-10,56,889,2
13105,Rice,3,8,Agarwal Mart,268.78,350.77,364,33,2023-12-10,2023-02-16,34,852,0
13106,Soap,0,1,Patel Suppliers,73.96,91.72,420,34,2023-03-11,2023-01-13,37,886,0
13107,Rice,5,9,Gupta Wholesalers,265.88,294.01,497,29,2023-04-17,2023-02-04,69,864,0
13108,Pen,6,9,Verma Distributors,74.29,105.57,124,35,2023-04-17,2023-02-19,97,849,1
13109,Pen,3,0,Patel Suppliers,133.13,176.18,5,30,2023-10-06,2023-01-10,50,889,1
13110,Wheat Flour,2,3,Patel Suppliers,207.08,263.62,107,32,2023-08-20,2023-01-14,50,885,1
13111,Pen,4,1,Sharma Traders,160.04,182.47,258,40,2023-08-20,2023-01-08,96,891,2
13112,Toothpaste,1,8,Gupta Wholesalers,37.13,47.81,175,40,2023-08-20,2023-01-13,93,886,2
13113,Notebook,1,9,Patel Suppliers,481.1,597.4,458,30,2023-08-20,2023-01-27,85,872,0
13114,Detergent,6,3,Sharma Traders,99.09,131.91,72,46,2023-08-20,2023-02-18,98,850,1
13115,Milk,1,8,Gupta Wholesalers,127.03,179.14,459,11,2023-08-20,2023-01-20,33,879,0
13116,Shampoo,5,3,Gupta Wholesalers,42.61,51.46,246,21,2023-09-25,2023-01-03,92,896,2
13117,Chips,6,1,Gupta Wholesalers,131.18,167.5,118,50,2023-09-25,2023-02-02,89,866,1
13118,Milk,2,3,Gupta Wholesalers,139.37,175.76,226,17,2023-03-29,2023-02-27,76,841,2
13119,Detergent,1,9,Agarwal Mart,441.16,577.5,315,11,2023-03-29,2023-02-21,82,847,2
13120,Detergent,2,2,Sharma Traders,288.91,361.88,387,39,2023-05-09,2023-02-12,75,856,0
13121,Shampoo,2,7,Patel Suppliers,89.22,113.26,249,48,2023-03-27,2023-01-29,20,870,2
13122,Toothpaste,6,0,Sharma Traders,132.04,165.18,85,32,2023-03-27,2023-01-04,27,895,1
13123,Toothpaste,6,0,Verma Distributors,206.41,261.1,429,31,2023-03-27,2023-02-12,90,856,0
13124,Shampoo,5,6,Sharma Traders,141.0,185.5,398,41,2023-11-11,2023-02-25,7,843,0
13125,Detergent,2,0,Sharma Traders,415.63,495.18,419,12,2023-10-31,2023-02-02,59,866,0
13126,Shampoo,1,1,Agarwal Mart,278.55,334.75,342,13,2023-10-31,2023-01-09,84,890,0
13127,Pen,3,1,Agarwal Mart,244.95,319.88,269,13,2023-09-05,2023-01-18,99,881,2
13128,Wheat Flour,6,7,Agarwal Mart,57.71,69.66,189,33,2023-09-05,2023-02-03,82,865,2
13129,Detergent,4,1,Sharma Traders,99.53,110.56,450,29,2023-09-05,2023-02-04,14,864,0
13130,Rice,0,2,Gupta Wholesalers,307.62,382.32,208,43,2023-12-17,2023-02-25,97,843,2
13131,Pen,4,3,Verma Distributors,367.03,472.84,106,40,2023-12-17,2023-02-10,25,858,1
13132,Shampoo,1,5,Agarwal Mart,327.76,428.49,268,46,2023-12-17,2023-02-28,71,840,2
13133,Notebook,5,5,Patel Suppliers,471.37,607.93,188,30,2023-07-29,2023-02-28,35,840,2
13134,Toothpaste,0,8,Gupta Wholesalers,450.33,543.28,42,36,2023-04-18,2023-01-15,67,884,1
13135,Soap,1,1,Verma Distributors,82.52,112.21,113,42,2023-04-18,2023-01-28,72,871,1
13136,Pen,1,5,Gupta Wholesalers,22.23,26.2,466,50,2023-04-18,2023-01-31,35,868,0
13137,Wheat Flour,5,5,Gupta Wholesalers,176.03,200.42,225,37,2023-08-15,2023-02-11,14,857,2
13138,Notebook,0,6,Patel Suppliers,489.45,592.47,295,26,2023-11-22,2023-02-02,18,866,2
13139,Pen,4,0,Sharma Traders,220.26,286.51,73,28,2023-11-22,2023-02-18,24,850,1
13140,Detergent,5,3,Gupta Wholesalers,454.26,513.15,294,45,2023-11-22,2023-01-12,35,887,2
13141,Soap,2,0,Patel Suppliers,141.94,208.59,157,40,2023-02-10,2023-01-12,44,887,1
13142,Rice,4,8,Verma Distributors,122.17,138.18,494,43,2023-02-10,2023-02-06,77,862,0
13143,Wheat Flour,1,2,Patel Suppliers,166.8,188.48,347,48,2023-02-10,2023-02-28,92,840,0
13144,Shampoo,4,0,Verma Distributors,139.25,192.31,426,47,2023-02-10,2023-01-25,87,874,0
13145,Toothpaste,3,1,Agarwal Mart,306.09,359.31,397,34,2023-04-22,2023-02-11,91,857,0
13146,Detergent,1,6,Gupta Wholesalers,452.37,548.23,68,31,2023-04-22,2023-02-20,49,848,1
13147,Detergent,4,6,Patel Suppliers,236.01,309.83,308,30,2023-04-22,2023-01-22,73,877,2
13148,Milk,4,0,Verma Distributors,210.37,281.62,467,39,2023-04-22,2023-01-10,75,889,0
13149,Wheat Flour,0,5,Verma Distributors,308.21,340.16,288,14,2023-12-29,2023-01-03,54,896,2
13150,Shampoo,3,0,Gupta Wholesalers,116.59,133.85,69,19,2023-06-26,2023-01-08,57,891,1
13151,Chips,6,2,Gupta Wholesalers,486.41,575.8,43,38,2023-06-26,2023-02-28,8,840,1
13152,Shampoo,4,3,Agarwal Mart,214.46,305.06,113,41,2023-06-26,2023-01-17,95,882,1
13153,Notebook,5,2,Verma Distributors,352.05,410.35,25,41,2023-11-07,2023-02-22,54,846,1
13154,Wheat Flour,0,9,Patel Suppliers,404.15,486.61,183,26,2023-06-16,2023-02-09,46,859,2
13155,Detergent,1,8,Gupta Wholesalers,13.6,17.5,129,41,2023-06-16,2023-01-02,52,897,1
13156,Pen,3,7,Patel Suppliers,283.02,336.11,299,12,2023-02-10,2023-02-24,53,844,2
13157,Shampoo,5,3,Verma Distributors,159.05,217.68,431,37,2023-03-02,2023-01-07,23,892,0
13158,Toothpaste,4,2,Agarwal Mart,51.27,64.5,157,42,2023-03-02,2023-01-27,36,872,1
13159,Soap,1,2,Patel Suppliers,167.91,249.1,236,42,2023-03-02,2023-02-09,13,859,2
13160,Wheat Flour,4,4,Patel Suppliers,426.09,557.57,130,50,2023-03-02,2023-02-13,5,855,1
13161,Detergent,2,2,Sharma Traders,242.66,290.39,463,49,2023-12-22,2023-02-22,38,846,0
13162,Rice,3,7,Agarwal Mart,61.31,70.36,416,43,2023-05-24,2023-01-17,30,882,0
13163,Shampoo,4,3,Patel Suppliers,19.43,27.95,360,46,2023-05-24,2023-01-06,73,893,0
13164,Milk,1,8,Patel Suppliers,50.46,70.66,99,19,2023-05-24,2023-02-12,52,856,1
13165,Detergent,5,8,Verma Distributors,372.33,473.75,240,26,2023-06-21,2023-02-19,33,849,2
13166,Detergent,2,1,Agarwal Mart,252.59,346.79,400,17,2023-04-02,2023-01-23,62,876,0
13167,Pen,1,9,Patel Suppliers,315.25,436.04,22,44,2023-04-02,2023-02-01,39,867,1
13168,Chips,5,3,Agarwal Mart,142.11,200.07,254,34,2023-11-09,2023-02-28,87,840,2
13169,Shampoo,3,7,Gupta Wholesalers,107.99,122.34,193,23,2024-01-01,2023-01-23,7,876,2
13170,Soap,6,0,Sharma Traders,124.94,175.53,279,46,2024-01-01,2023-02-21,54,847,2
13171,Soap,0,0,Agarwal Mart,23.69,34.29,249,38,2023-06-09,2023-01-03,92,896,2
13172,Pen,2,4,Verma Distributors,204.51,274.35,472,16,2023-03-07,2023-02-23,94,845,0
13173,Detergent,3,1,Verma Distributors,28.01,33.42,171,25,2023-12-07,2023-02-03,18,865,2
13174,Detergent,1,5,Gupta Wholesalers,467.07,517.23,194,47,2023-12-07,2023-01-21,49,878,2
13175,Soap,3,3,Verma Distributors,309.51,424.96,189,22,2023-09-09,2023-03-02,78,838,2
13176,Pen,5,5,Verma Distributors,339.66,479.89,391,37,2023-04-14,2023-02-21,64,847,0
13177,Detergent,2,2,Gupta Wholesalers,347.13,502.02,172,33,2023-06-17,2023-02-11,92,857,2
13178,Detergent,5,9,Agarwal Mart,449.69,661.88,387,27,2023-11-17,2023-02-02,80,866,0
13179,Milk,4,7,Gupta Wholesalers,298.28,384.63,254,40,2023-11-17,2023-02-08,65,860,2
13180,Toothpaste,1,2,Gupta Wholesalers,354.53,466.27,334,45,2023-11-17,2023-01-30,65,869,2
13181,Rice,0,6,Verma Distributors,266.67,315.83,423,32,2023-05-18,2023-02-05,42,863,0
13182,Wheat Flour,5,7,Verma Distributors,375.35,560.92,294,26,2023-07-29,2023-02-09,72,859,2
13183,Pen,1,7,Sharma Traders,411.99,537.44,33,45,2023-07-29,2023-01-19,43,880,1
13184,Rice,4,5,Agarwal Mart,497.15,736.79,210,16,2023-07-29,2023-01-22,63,877,2
13185,Soap,0,1,Patel Suppliers,42.53,62.57,435,23,2023-08-22,2023-02-14,49,854,0
13186,Toothpaste,0,7,Patel Suppliers,31.1,45.54,86,35,2023-07-04,2023-01-05,29,894,1
13187,Toothpaste,2,4,Sharma Traders,201.61,278.18,118,47,2023-09-15,2023-01-16,78,883,1
13188,Milk,0,6,Gupta Wholesalers,14.67,20.39,7,26,2023-09-28,2023-01-05,67,894,1
13189,Detergent,0,2,Agarwal Mart,311.26,463.71,133,28,2023-04-18,2023-02-25,94,843,1
13190,Pen,5,4,Verma Distributors,462.06,680.27,63,29,2023-04-10,2023-01-08,55,891,1
13191,Wheat Flour,2,4,Verma Distributors,351.18,420.83,54,13,2023-10-10,2023-02-08,14,860,1
13192,Pen,0,2,Sharma Traders,277.86,356.71,433,22,2023-07-09,2023-02-15,52,853,0
13193,Pen,2,6,Patel Suppliers,101.89,129.52,451,18,2023-05-16,2023-01-28,33,871,0
13194,Notebook,6,1,Sharma Traders,357.03,471.28,172,30,2023-05-16,2023-02-21,64,847,2
13195,Detergent,0,2,Agarwal Mart,183.66,229.41,277,24,2023-11-30,2023-01-05,24,894,2
13196,Toothpaste,6,7,Patel Suppliers,27.46,34.77,71,11,2023-11-30,2023-02-13,38,855,1
13197,Rice,3,3,Agarwal Mart,56.8,64.4,143,19,2023-08-30,2023-02-26,37,842,1
13198,Chips,6,5,Sharma Traders,318.82,380.9,292,37,2023-08-30,2023-01-08,52,891,2
13199,Chips,3,6,Gupta Wholesalers,179.94,226.44,484,34,2023-05-28,2023-01-10,82,889,0
13200,Soap,2,6,Agarwal Mart,448.29,504.41,319,37,2023-04-21,2023-01-28,15,871,2
13201,Milk,3,7,Agarwal Mart,403.25,593.55,378,49,2023-01-31,2023-02-20,92,848,0
13202,Milk,1,8,Gupta Wholesalers,170.67,239.63,447,21,2023-01-31,2023-02-23,46,845,0
13203,Soap,5,8,Agarwal Mart,285.77,382.2,295,30,2023-11-15,2023-02-21,24,847,2
13204,Milk,3,6,Verma Distributors,96.87,144.79,90,22,2023-10-20,2023-01-20,77,879,1
13205,Chips,0,2,Patel Suppliers,445.49,655.73,110,19,2023-06-03,2023-02-18,37,850,1
13206,Detergent,5,2,Gupta Wholesalers,286.17,383.43,27,12,2023-05-05,2023-02-19,60,849,1
13207,Milk,2,9,Sharma Traders,305.62,376.31,144,12,2023-07-07,2023-01-08,79,891,1
13208,Shampoo,6,4,Agarwal Mart,242.38,332.01,478,44,2023-07-07,2023-02-18,30,850,0
13209,Toothpaste,0,8,Patel Suppliers,215.79,260.18,4,33,2023-05-03,2023-02-20,66,848,1
13210,Soap,2,9,Sharma Traders,30.27,44.48,104,16,2023-06-25,2023-01-21,7,878,1
13211,Detergent,3,9,Agarwal Mart,52.63,64.57,96,16,2023-09-17,2023-01-22,74,877,1
13212,Chips,3,1,Agarwal Mart,497.12,616.81,238,15,2023-02-07,2023-02-05,97,863,2
13213,Notebook,2,9,Verma Distributors,414.86,578.44,181,21,2023-03-07,2023-02-01,93,867,2
13214,Pen,2,9,Agarwal Mart,283.58,367.16,132,43,2023-04-08,2023-01-24,16,875,1
13215,Wheat Flour,5,0,Agarwal Mart,202.19,229.39,116,24,2023-07-22,2023-02-25,58,843,1
13216,Milk,0,8,Verma Distributors,346.76,463.97,372,42,2023-03-25,2023-01-15,62,884,0
13217,Toothpaste,3,4,Verma Distributors,414.24,490.37,123,50,2023-08-04,2023-02-09,11,859,1
13218,Wheat Flour,4,9,Sharma Traders,97.69,131.53,403,18,2023-08-04,2023-02-12,74,856,0
13219,Pen,3,4,Sharma Traders,191.79,247.12,90,37,2023-06-09,2023-02-13,15,855,1
13220,Notebook,6,7,Sharma Traders,274.39,357.48,470,35,2023-06-09,2023-01-25,61,874,0
13221,Shampoo,3,9,Sharma Traders,351.03,505.78,159,47,2023-05-25,2023-01-31,99,868,1
13222,Wheat Flour,5,5,Gupta Wholesalers,118.94,161.49,227,17,2023-08-15,2023-01-13,18,886,2
13223,Chips,5,3,Gupta Wholesalers,459.81,686.19,41,21,2023-03-18,2023-02-26,24,842,1
13224,Detergent,4,3,Verma Distributors,55.07,80.1,138,42,2023-03-18,2023-02-07,86,861,1
13225,Wheat Flour,2,8,Sharma Traders,106.31,143.82,256,33,2023-10-12,2023-01-03,40,896,2
13226,Milk,2,8,Patel Suppliers,41.12,49.7,137,18,2023-08-27,2023-02-11,45,857,1
13227,Rice,3,9,Patel Suppliers,149.84,171.64,208,29,2023-03-26,2023-01-12,24,887,2
13228,Soap,6,2,Sharma Traders,393.71,558.37,206,10,2023-03-26,2023-02-26,64,842,2
13229,Shampoo,3,6,Agarwal Mart,413.39,455.88,70,43,2023-09-30,2023-01-21,18,878,1
13230,Rice,2,2,Verma Distributors,35.46,51.84,53,47,2023-12-22,2023-02-14,78,854,1
13231,Milk,3,6,Gupta Wholesalers,25.39,30.57,178,49,2023-06-21,2023-01-24,51,875,2
13232,Shampoo,0,7,Gupta Wholesalers,133.19,169.76,55,45,2023-09-16,2023-02-08,24,860,1
13233,Detergent,2,4,Agarwal Mart,232.62,300.27,416,16,2023-07-26,2023-02-10,23,858,0
13234,Wheat Flour,4,4,Patel Suppliers,173.5,245.85,83,23,2023-07-26,2023-03-01,66,839,1
13235,Detergent,1,5,Agarwal Mart,29.69,36.88,201,34,2023-07-26,2023-02-17,98,851,2
13236,Pen,5,6,Verma Distributors,427.83,511.4,386,46,2023-11-10,2023-02-11,53,857,0
13237,Soap,5,1,Gupta Wholesalers,137.31,194.28,432,31,2023-06-11,2023-02-23,11,845,0
13238,Rice,6,4,Verma Distributors,392.96,569.35,48,30,2023-06-11,2023-01-18,40,881,1
13239,Pen,3,1,Patel Suppliers,250.11,342.51,5,33,2023-11-10,2023-01-16,18,883,1
13240,Wheat Flour,3,8,Patel Suppliers,416.15,558.59,400,43,2023-10-29,2023-02-18,9,850,0
13241,Notebook,5,2,Agarwal Mart,134.16,192.18,129,32,2023-11-29,2023-01-29,74,870,1
13242,Detergent,1,7,Gupta Wholesalers,197.17,221.08,394,47,2023-11-29,2023-02-12,47,856,0
13243,Detergent,6,2,Agarwal Mart,194.79,266.98,333,11,2023-11-29,2023-01-14,15,885,2
13244,Notebook,1,2,Agarwal Mart,344.14,457.16,461,38,2023-11-29,2023-01-04,8,895,0
13245,Chips,0,8,Verma Distributors,155.07,224.35,171,44,2023-06-18,2023-02-22,97,846,2
13246,Chips,3,0,Agarwal Mart,384.77,490.1,448,15,2023-08-04,2023-02-14,34,854,0
13247,Milk,0,3,Sharma Traders,103.92,132.5,177,15,2023-06-13,2023-02-12,42,856,2
13248,Milk,1,0,Agarwal Mart,105.05,118.83,6,45,2023-06-13,2023-02-18,50,850,1
13249,Detergent,2,2,Gupta Wholesalers,282.95,353.79,42,37,2023-10-05,2023-02-24,93,844,1
13250,Toothpaste,0,0,Patel Suppliers,170.39,237.19,43,32,2023-10-27,2023-01-20,19,879,1
13251,Soap,1,8,Patel Suppliers,134.88,156.48,94,26,2023-10-27,2023-01-08,11,891,1
13252,Chips,1,8,Sharma Traders,73.86,85.67,145,22,2023-10-27,2023-01-31,18,868,1
13253,Soap,4,1,Verma Distributors,154.68,230.82,336,26,2023-10-27,2023-02-16,84,852,2
13254,Chips,0,4,Sharma Traders,178.73,241.82,191,19,2023-11-13,2023-01-12,54,887,2
13255,Toothpaste,6,3,Verma Distributors,385.93,481.82,57,23,2023-11-13,2023-01-23,56,876,1
13256,Rice,4,4,Sharma Traders,230.75,318.96,180,33,2023-11-13,2023-01-25,20,874,2
13257,Notebook,5,0,Gupta Wholesalers,57.76,86.5,343,45,2023-05-26,2023-01-18,46,881,0
13258,Rice,5,3,Gupta Wholesalers,166.45,242.88,369,28,2023-09-29,2023-01-25,5,874,0
13259,Pen,6,8,Agarwal Mart,110.74,150.59,354,27,2023-09-29,2023-01-28,44,871,0
13260,Rice,6,6,Sharma Traders,301.19,419.01,220,39,2023-09-29,2023-02-20,21,848,2
13261,Detergent,6,0,Sharma Traders,214.16,296.56,158,43,2023-09-29,2023-02-27,74,841,1
13262,Shampoo,5,5,Patel Suppliers,380.89,448.11,291,36,2023-11-23,2023-01-26,40,873,2
13263,Milk,0,6,Agarwal Mart,195.93,269.54,123,21,2023-07-17,2023-01-07,89,892,1
13264,Rice,4,9,Patel Suppliers,100.58,135.66,464,39,2023-07-17,2023-01-06,15,893,0
